NewApp,Last,Office,Month,County,Year,Day,First
0,Cherry,PATTONVILLE,9,Lamar,1930,3,Miss Robbie L.
0,Phillips,PATTONVILLE,0,Lamar,0,11-Mar-31,Levi
1,Cunningham,PERKINS,10,Lamar,1904,25,S.A.
-1,Yarborough,PETTY,11,Lamar,1886,26,David W.
0,Mayhew,PETTY,8,Lamar,1889,28,Drewry M.
0,Rhew,PETTY,4,Lamar,1893,1,Marshall J.
0,Petty,PETTY,2,Lamar,1901,19,Calhoun
0,Yarbrough,PETTY,4,Lamar,1905,26,Wm. H.
0,Dowlen,PETTY,11,Lamar,1906,23,Lucile
0,Yarbrough,PETTY,11,Lamar,1914,2,Wm. H.
0,Dowlen,PETTY,6,Lamar,1916,21,Lucile
1,Mitchell,PINE CREEK,4,Lamar,1871,5,John S.
0,Walker,PINE CREEK,6,Lamar,1873,26,J. W.
1,Pearce,POWDERLY,2,Lamar,1888,14,John W.
0,Horton,POWDERLY,12,Lamar,1888,14,Nathan T.
0,Huskey,POWDERLY,4,Lamar,1891,7,Jos. A.
0,Sheldon,POWDERLY,7,Lamar,1892,6,Geo. N.
0,Sheldon,POWDERLY,8,Lamar,1911,29,Geo. N.
0,Bollinger,POWDERLY,10,Lamar,1931,13,Chas. M.
1,Stevenson,PRAIRIE MOUNT,9,Lamar,1853,9,Jas. H.
0,Klyce,PRAIRIE MOUNT,12,Lamar,1861,28,Wm. M.
0,McAmis,PRAIRIE MOUNT,10,Lamar,1866,11,John H.
0,Fowler,PRAIRIE MOUNT,7,Lamar,1867,1,John H.
0,Denton,PRAIRIE MOUNT,5,Lamar,1868,14,John W.
1,Price,PRICE'S STORE,8,Lamar,1858,4,Pinckney M.
0,Price,PRICE'S STORE,7,Lamar,1861,12,Pinckney M.
0,post office at Price's Store,PRICE'S STORE,0,Lamar,0,Tex.,Lamar Co.
2,Tate,PRICE'S STORE,7,Lamar,1869,15,Mrs. Rebecca
1,Shelton,RALPH,3,Lamar,1894,6,Thos. B.
0,Davis,RALPH,6,Lamar,1894,4,Sarah F.
1,Haynes,RAZOR,9,Lamar,1904,26,Alexandra K.
1,Goode,ROCKFORD,3,Lamar,1891,11,Jas. M.
0,Geron,ROCKFORD,11,Lamar,1891,24,Flemming N.
0,Geron,ROCKFORD,12,Lamar,1894,12,Flemming N.
0,Dunlap,ROCKFORD,11,Lamar,1901,26,Jas. M.
0,Rowsey,ROCKFORD,4,Lamar,1904,14,Jeff T.
0,Kinney,ROCKFORD,3,Lamar,1906,22,Benj. B.
1,Murray,ROUND PRAIRIE,11,Lamar,1854,18,Titus D.
0,McGasson,ROXTON,5,Lamar,1872,8,Geo. M.
0,Shelton,ROXTON,1,Lamar,1876,28,E. J.
0,Hackleman,ROXTON,5,Lamar,1877,21,Geo. J.
0,English,ROXTON,8,Lamar,1889,28,John A.
0,Woodruff,ROXTON,4,Lamar,1893,12,Thos. P.
0,King,ROXTON,11,Lamar,1895,14,Jas. M.
0,Burkett,ROXTON,12,Lamar,1897,31,Marcelous N.
0,Bradshaw,ROXTON,6,Lamar,1913,17,Myrtle C.
0,Lattimore,ROXTON,6,Lamar,1920,4,Roy C.
0,Tarter,ROXTON,5,Lamar,1924,26,Wm. H.
0,Hughes,ROXTON,8,Lamar,1929,1,Byron R.
1,Scott,SCOTT,4,Lamar,1884,25,Chas. E.
0,Walker,SCOTT,5,Lamar,1885,12,Freeman H.
2,Hathaway,SHILOH ACADEMY,6,Lamar,1868,16,I. W.
0,Hathaway,SHILOH ACADEMY,8,Lamar,1868,10,Wm. H.
0,Miles Jr.,SHILOH ACADEMY,1,Lamar,1871,16,Frank
1,Davis,SHOCKEY'S PRAIRIE,10,Lamar,1849,24,David H.
0,Davis,SHOCKEY'S PRAIRIE,8,Lamar,1861,5,David H.
3,Moore,SHOCKEY'S PRAIRIE,4,Lamar,1873,4,John
4,Jones,SHOCKEY'S PRAIRIE,5,Lamar,1879,19,John W.
1,Starkes,STARKESVILLE,5,Lamar,1860,16,Geo. A. M.
0,Lea,STARKESVILLE,8,Lamar,1861,5,Jas.
2,Lea,STARKESVILLE,3,Lamar,1866,16,Art. T.
0,Colps,STARKESVILLE,11,Lamar,1868,9,Josiah K.
0,Joplin,STARKESVILLE,9,Lamar,1873,5,Josiah
-1,Cg'd to BENNETT,STARKESVILLE,11,Lamar,1876,1,Red River Co.
1,Cox,SUMNER,11,Lamar,1885,6,Jas. R.
0,Brown,SUMNER,4,Lamar,1891,7,Alfred M.
0,Moody,SUMNER,10,Lamar,1909,11,Jennie E.
1,Boone,SYLVAN,1,Lamar,1882,23,Jas. M.
0,Roland,SYLVAN,9,Lamar,1884,11,Ben S.
0,Dinwiddie,SYLVAN,2,Lamar,1886,24,Chas. M.
0,Roland,SYLVAN,5,Lamar,1887,10,Ben S.
0,West,SYLVAN,12,Lamar,1888,17,Jas. M.
0,Roland,SYLVAN,6,Lamar,1890,5,Ben S.
0,Skidmore,SYLVAN,2,Lamar,1891,10,John T.
0,Biard,SYLVAN,7,Lamar,1892,25,Jos. V.
0,Geers,SYLVAN,6,Lamar,1894,8,Ollie J.
0,Ellis,SYLVAN,12,Lamar,1898,27,Wm. A.
0,Geers,SYLVAN,4,Lamar,1900,27,Ollie J.
1,Warren,TOLETTE,11,Lamar,1893,20,Stewart R.
2,Vise,TOLETTE,5,Lamar,1900,3,Geo. M.
1,Watts,WALES,6,Lamar,1900,16,Wilson W.
0,Slate,WALES,11,Lamar,1905,21,Wm. B.
0,Calvin,WALES,3,Lamar,1906,12,Saphronia A.
0,Williams,WALES,4,Lamar,1907,17,Lucian B.
0,Bennett,WALES,8,Lamar,1907,27,Willie P.
1,Coursey,WAYNE,11,Lamar,1902,20,Netter R.
0,Wood,WAYNE,5,Lamar,1903,20,Wm. H.
1,Forbes,WRIGHTSVILLE,3,Lamar,1862,1,Isaiah
0,Jeffers,WRIGHTSVILLE,11,Lamar,1864,3,A. M.
1,Slate,AMHERST,12,Lamb,1923,3,Hurlburt
1,Hyatt,EARTH,5,Lamb,1925,25,Frank W.
0,Kelley,EARTH,2,Lamb,1926,23,Marshal E.
1,Fewell,FIELDTON,12,Lamb,1930,6,Wm. P.
1,Duggan,LITTLEFIELD,2,Lamb,1913,5,Campbell J.
0,Wade,LITTLEFIELD,4,Lamb,1918,12,Wm. J.
0,Brannen,LITTLEFIELD,3,Lamb,1927,3,Jackson E.
0,Keenan,OLTON,10,Lamb,1904,31,Lou
0,Brown,OLTON,4,Lamb,1905,8,Ada
0,Dotson,OLTON,1,Lamb,1910,6,Mildness
0,French,OLTON,9,Lamb,1913,15,Lowell L.
0,Ensign,OLTON,3,Lamb,1915,4,Loren E.
0,Harvey,OLTON,3,Lamb,1918,19,Josephus L.
0,Simpson,OLTON,9,Lamb,1920,21,Keiffer K.
0,Fuller,OLTON,1,Lamb,1921,10,Delia B.
0,Hair,OLTON,6,Lamb,1921,24,Robt. P.
0,Wiles,OLTON,1,Lamb,1927,28,Jos. F.
1,Lee,SPRING LAKE,5,Lamb,1889,16,Chas. L.
0,Cleavinger,SPRINGLAKE,4,Lamb,1910,28,Moses E.
0,White,SPRINGLAKE,5,Lamb,1928,2,Willis C.
1,Boesen,SUDAN,6,Lamb,1917,14,Peter E.
0,Slate,SUDAN,3,Lamb,1920,10,Lynn E.
1,Eubanks,YELLOW HOUSE,5,Lamb,1889,18,Henry W.
1,Malony,ADA,3,Lampasas,1878,29,Wm.
0,Ellis,ADA,8,Lampasas,1886,27,S. A.
0,Straley,ADAMSVILLE,4,Lampasas,1892,13,Thos. J.
0,Townsen,ADAMSVILLE,4,Lampasas,1895,9,Jos. B.
0,Bilton,ADAMSVILLE,8,Lampasas,1899,5,Thos. E.
0,Workman,ADAMSVILLE,1,Lampasas,1903,27,Calvin
0,Wagle,ADAMSVILLE,8,Lampasas,1908,27,Wm. R.
0,Willy,ADAMSVILLE,8,Lampasas,1915,31,Walter A.
1,Flach,ALVERDE,6,Lampasas,1906,6,Henry
1,Atherton,ATHERTON,4,Lampasas,1892,29,Abbie
0,Stallings,ATHERTON,6,Lampasas,1892,20,Marcus L.
0,Mayben,ATHERTON,5,Lampasas,1893,15,Geo. W.
0,Reed,ATHERTON,11,Lampasas,1898,17,Tennie D.
0,Clark,ATHERTON,10,Lampasas,1900,22,Joshua S.
2,McCreery,ATHERTON,2,Lampasas,1904,8,Malcolm M.
1,Shaw,BIG VALLEY,6,Lampasas,1877,6,Aaron F.
0,Bonyer,BIG VALLEY,2,Lampasas,1878,12,Wm. McD.
0,Miller,BIG VALLEY,3,Lampasas,1880,31,Woods S.
0,Carpenter,BIG VALLEY,11,Lampasas,1880,17,Matthew J.
0,McCurdy,BIG VALLEY,3,Lampasas,1882,17,Rodolphu C.
0,Johnson,BIG VALLEY,1,Lampasas,1883,10,G. H.
0,Luckett,BIG VALLEY,2,Lampasas,1883,27,Jennie N.
0,Smith,BIG VALLEY,12,Lampasas,1884,8,Eliz. I.
0,Johnson,BIG VALLEY,11,Lampasas,1885,3,Geo. H.
0,Smith,BIG VALLEY,11,Lampasas,1887,2,Eliz. I.
1,Reagan,BOWLDER,6,Lampasas,1880,2,W. A. B.
1,Taylor,CHADWICK,8,Lampasas,1910,1,Jas.
0,Krause,CHADWICK,11,Lampasas,1913,12,Henry
0,Townley,CHADWICK,6,Lampasas,1916,1,Sarah C.
0,Johnston,CHADWICK,7,Lampasas,1917,12,Roy L.
1,Baker,FALLS CREEK,1,Lampasas,1879,8,Chas. G.
1,McCurdy,GOREY,10,Lampasas,1882,24,Elijah
0,Sumpter,GOREY,11,Lampasas,1882,13,Jesse A.
0,Conley,GRUNDYVILLE,5,Lampasas,1886,7,Chas. A.
1,Grammer,GRUNDYVILLE,2,Lampasas,1886,14,John F.
0,Anderson,GRUNDYVILLE,12,Lampasas,1887,13,Chris. C.
0,Anderson,GRUNDYVILLE,3,Lampasas,1890,19,John F.
0,Morris,GRUNDYVILLE,6,Lampasas,1892,24,Felix G.
0,Townsen,GRUNDYVILLE,7,Lampasas,1897,21,Houston M
0,Shannon,GRUNDYVILLE,4,Lampasas,1902,12,Sarah F.
0,Shannon,GRUNDYVILLE,6,Lampasas,1905,8,Bessie L.
0,Cole,GRUNDYVILLE,7,Lampasas,1910,12,Delia G.
0,Upton,IZORO,12,Lampasas,1899,5,Thos. J.
0,Higgins,IZORO,11,Lampasas,1904,13,Jas. R.
0,Healer,IZORO,9,Lampasas,1909,24,E. J.
0,Healer,IZORO,8,Lampasas,1928,16,Mrs. Eula L.
0,Howard,IZORO,6,Lampasas,1929,7,Geo. W.
1,Rutledge,KEMPNER,8,Lampasas,1882,14,John F.
0,Hubbard,KEMPNER,8,Lampasas,1882,28,Wm. F.
0,Chance,KEMPNER,3,Lampasas,1891,2,Wm. J.
0,Whitis,KEMPNER,8,Lampasas,1899,29,Wm. R.
0,Brown,KEMPNER,11,Lampasas,1899,17,John T.
0,Taylor,KEMPNER,2,Lampasas,1903,7,Robt. B.
0,Henderson,KEMPNER,5,Lampasas,1923,11,Wm. A.
0,Whitis,KEMPNER,6,Lampasas,1923,29,Robt. C.
1,Fletcher,LAMPASAS,5,Lampasas,1857,4,Squire
0,Greenwood,LAMPASAS,10,Lampasas,1858,2,John H.
0,Douglas,LAMPASAS,12,Lampasas,1859,17,Jacob S.
0,Douglas,LAMPASAS,3,Lampasas,1862,13,J. S.
0,Gooch,LAMPASAS,1,Lampasas,1866,8,Benj.
0,Otto,LAMPASAS,3,Lampasas,1866,16,Aug. F.
0,Markward,LAMPASAS,11,Lampasas,1866,7,John
0,Hayworth,LAMPASAS,3,Lampasas,1873,10,Thos. D.
0,Nichols,LAMPASAS,7,Lampasas,1873,16,C. D.
0,Hamon,LAMPASAS,9,Lampasas,1876,4,Isaac N.
0,Ogle,LAMPASAS,2,Lampasas,1884,6,Jos. C.
0,Hand,LAMPASAS,7,Lampasas,1884,7,Jas. L.
0,Haskell,LAMPASAS,12,Lampasas,1884,18,A. W.
0,Munger,LAMPASAS,1,Lampasas,1885,30,Sylvester S.
0,Webber,LAMPASAS,4,Lampasas,1890,16,Wilber H.
0,Haynie,LAMPASAS,4,Lampasas,1894,11,Thos. H.
0,Webber,LAMPASAS,5,Lampasas,1898,5,Wilber H.
0,Zivley,LAMPASAS,2,Lampasas,1915,25,Geo. D.
0,Alexander,LAMPASAS,3,Lampasas,1920,1,Tom S.
0,Leatherwood,LAMPASAS,9,Lampasas,1920,4,Petillo E.
0,Higgins,LAMPASAS,6,Lampasas,1922,30,J. Tom
0,Wagle,LAMPASAS,10,Lampasas,1922,21,Wm. R.
1,Warren,LIGHTFOOT,6,Lampasas,1909,3,Minnie A.
1,McKean,LOMETA,7,Lampasas,1886,23,Frank
0,Dent,LOMETA,4,Lampasas,1892,21,Frank W.
0,Wilhite,LOMETA,12,Lampasas,1897,3,Jas. M.
0,Enochs,LOMETA,6,Lampasas,1907,29,Simon J.
0,Reaves,LOMETA,4,Lampasas,1914,6,Wm. H.
1,Mace,LUCILE,4,Lampasas,1902,25,Jas. T.
1,Humes,LYNCH'S CREEK,3,Lampasas,1874,16,H. B.
0,McWilliams,LYNCH'S CREEK,3,Lampasas,1875,11,J. J.
0,Yates,LYNCH'S CREEK,11,Lampasas,1875,30,F. O.
0,Hudson,LYNCH'S CREEK,1,Lampasas,1877,25,Geo. D.
0,Willett,LYNCH'S CREEK,1,Lampasas,1877,29,Nathan A.
0,Wallace,LYNCH'S CREEK,9,Lampasas,1879,30,Harvey
1,McAnelly,McANELLY'S BEND,6,Lampasas,1858,30,Robt. D.
2,Pratt,McANELLY'S BEND,12,Lampasas,1861,28,Thos.
1,McDougle,McCREAVILLE,6,Lampasas,1880,2,John A.
0,Gordon,McCREAVILLE,11,Lampasas,1880,9,Wm. L.
0,Vanemman,McCREAVILLE,5,Lampasas,1881,16,C. R.
0,Supple,McCREAVILLE,6,Lampasas,1881,27,John B. B.
2,Supple,McCREAVILLE,11,Lampasas,1890,25,John B. B.
1,Roach,MINOR,2,Lampasas,1886,26,Ella
0,Stevenson,MINOR,12,Lampasas,1886,2,John E.
1,Spivey,MOLINE,7,Lampasas,1910,29,Annie D.
0,Cook,MOLINE,8,Lampasas,1913,2,Mattie L.
0,Trussell,MOLINE,9,Lampasas,1914,15,Mattie C.
0,Robberson,MOLINE,3,Lampasas,1918,26,Geo. W.
0,Tubbs,MOLINE,3,Lampasas,1929,12,Leona A.
0,McMahan,MOLINE,2,Lampasas,1931,2,Mrs. Ladelle L.
1,Wallace,NIX,11,Lampasas,1883,21,Eliz.
0,Edwards,NIX,8,Lampasas,1893,10,Geo.W.
0,Huddleston,NIX,3,Lampasas,1895,28,Lewis P.
0,Parks,NIX,9,Lampasas,1904,14,Burgess G.
1,Arrington,NUTSFORD,11,Lampasas,1887,1,Mrs. M. E.
1,Ramsey Jr.,OGLE,9,Lampasas,1905,25,Frank A.
2,Boyd,OGLE,12,Lampasas,1909,18,Patrick J.
1,Smith,RESCUE,7,Lampasas,1902,7,Lewis B.
1,Creamer,SALT CREEK,12,Lampasas,1862,26,Elias
1,Holley,SCHOOL CREEK,5,Lampasas,1876,5,Jackson
0,Fountain,SCHOOL CREEK,10,Lampasas,1876,16,Hartwell C.
1,Mudson,SENTERFITT,5,Lampasas,1877,28,Geo. D.
0,Dumas,SENTERFITT,7,Lampasas,1877,2,J. W.
0,Martin,SENTERFITT,1,Lampasas,1878,23,Jack W.
0,Lambdin,SENTERFITT,4,Lampasas,1878,22,Bascom
0,Doyle,SENTERFITT,10,Lampasas,1878,1,Miles J.
0,McKean,SENTERFITT,8,Lampasas,1882,25,Frank
0,Borho,SENTERFITT,12,Lampasas,1885,23,Louis
1,Exum,SIMS CREEK,3,Lampasas,1878,4,Jas. M.
1,Jackson,SLAUGHTERSVILLE,3,Lampasas,1878,25,Wilson C.
0,Hall,SLAUGHTERSVILLE,12,Lampasas,1880,13,John A.
0,Rutledge,SLAUGHTERSVILLE,3,Lampasas,1881,1,John F.
1,Briggs,TAYLOR'S CREEK,2,Lampasas,1873,17,David T.
0,Thomas,TAYLOR'S CREEK,0,Lampasas,0,3 Aug 187__?,Craig
0,Van Doren,TAYLOR'S CREEK,3,Lampasas,1875,9,Henry G.
2,Starkey,TAYLOR'S CREEK,10,Lampasas,1877,26,Jas. K. Polk
1,Townsen,TOWNSEN MILLS,5,Lampasas,1876,4,Oliver H. P.
1,Faubion,WALK,8,Lampasas,1888,13,Jerry P.
0,Meredith,WALK,10,Lampasas,1888,8,Wm. J.
0,Simmler,WALK,1,Lampasas,1891,20,John H.
1,Thompson,ARTESIA,1,La Salle,1903,9,Julia
0,Alderman,ARTESIA,4,La Salle,1904,12,Thos. J.
0,Baine,ARTESIA,3,La Salle,1913,26,Moses H.
0,McInnes,ARTESIA,11,La Salle,1917,8,Louise H.
0,Hendrickson,ARTESIA,3,La Salle,1920,5,Minnie K.
1,Buchanan,ARTESIA WELLS,11,La Salle,1909,9,Mary E.
0,Salmon,ARTESIA WELLS,10,La Salle,1912,26,Alsie G.
0,Alderman,ARTESIA WELLS,3,La Salle,1915,26,Hettie B.
0,O'Brien,ARTESIA WELLS,9,La Salle,1926,17,Hubert H.
0,Henrichson,ARTESIA WELLS,12,La Salle,1926,4,John R.
1,Buggy,BUCKLEY,1,La Salle,1883,23,Jas.
1,Kerr,COTULLA,8,La Salle,1883,16,John A.
0,Keck,COTULLA,5,La Salle,1888,11,Henry A.
0,Daniel,COTULLA,2,La Salle,1889,13,Jasper N.
0,Howard,COTULLA,2,La Salle,1890,10,Esther A.
0,Chiles,COTULLA,3,La Salle,1893,27,Miss Mattie V.
0,Chiles,COTULLA,1,La Salle,1894,19,Alexis
0,Cotulla,COTULLA,1,La Salle,1899,23,Caroline
0,Cotulla,COTULLA,8,La Salle,1912,7,Louesa
0,Keck,COTULLA,10,La Salle,1912,28,Thos. R.
0,Wildenthal Jr.,COTULLA,5,La Salle,1913,22,B.
0,Kerr,COTULLA,8,La Salle,1915,10,W. A.
0,Holman,COTULLA,8,La Salle,1919,1,O. W.
0,Earnest,COTULLA,4,La Salle,1920,5,Josephine W.
0,Reynolds,COTULLA,9,La Salle,1929,18,Chas. M.
1,Tucker,DULL,6,La Salle,1913,20,Wm. J.
-2,Reeves,DULL RANCH,7,La Salle,1919,9,Marie
0,Rowden,DULL RANCH,9,La Salle,1920,27,Chas.
1,Miller,DULL'S RANCH,2,La Salle,1889,1,Nicholas R.
-1,Oliphant,DULLS RANCH,10,La Salle,1893,27,Patrick
0,Earnest,DULLS RANCH,5,La Salle,1894,16,Henry W.
0,Betser,DULLS RANCH,9,La Salle,1896,18,Eli B.
0,Jones,DULLS RANCH,8,La Salle,1901,21,Aug. H.
0,Breeding,ENCINAL,3,La Salle,1888,29,Robt.
0,Ellis,ENCINAL,2,La Salle,1889,15,Monroe F.
0,Cobb,ENCINAL,1,La Salle,1890,30,Winfield S.
0,Hillard,ENCINAL,9,La Salle,1894,29,Lucy M.
0,Cobb,ENCINAL,11,La Salle,1898,2,Winfield S.
0,Meitzen,ENCINAL,10,La Salle,1914,28,Walter F.
0,James,ENCINAL,12,La Salle,1918,18,Sidney A.
0,Cavender,ENCINAL,7,La Salle,1926,7,Maude
0,Horton,FARMINGTON,3,La Salle,1910,30,Mary E.
0,Pearson,FARMINGTON,1,La Salle,1911,31,Benj. E.
1,Stewart,FORT EWELL,10,La Salle,1871,23,Wm. A.
0,Garcia,FORT EWELL,2,La Salle,1874,9,Cicilis
0,Shea,FORT EWELL,6,La Salle,1874,18,John
0,Stewart,FORT EWELL,10,La Salle,1874,19,Wm. A.
0,See,FORT EWELL,9,La Salle,1882,18,Thos. J.
0,Kerr,FORT EWELL,10,La Salle,1883,11,Monroe P.
0,Baine,FORT EWELL,5,La Salle,1884,28,Moses M.
1,Fowler,FOWLERTON,10,La Salle,1911,17,Ruth
0,Sponseller,FOWLERTON,7,La Salle,1913,25,W. F.
0,Sponseller,FOWLERTON,2,La Salle,1919,15,Etta
1,Mack,GARDENDALE,4,La Salle,1909,27,Laura E.
0,Keys,GARDENDALE,11,La Salle,1910,29,Ella
0,Stracener,GARDENDALE,8,La Salle,1917,1,John C.
0,Ham,GARDENDALE,1,La Salle,1921,25,Octavia
0,Smith,GARDENDALE,0,La Salle,0,(no date given); name cg'd by marriage),Mrs. Octavia Ham
0,Lucchelli,GARDENDALE,10,La Salle,1925,29,Marion
1,Kellner,HARISS VALLEY,10,La Salle,1917,27,Chas.
1,Laxson,IUKA,1,La Salle,1880,19,Jessie
1,Kerr,La SALLE,11,La Salle,1881,7,John A.
1,Sladek,LOS ANGELES,10,La Salle,1923,22,Louise P.
0,Klattenhoff,LOS ANGELES,2,La Salle,1926,2,Fred L.
0,Fuchs,LOS ANGELES,5,La Salle,1929,29,Elmer J.
1,Hill,McCARTY,5,La Salle,1903,29,R. W.
1,Millett,MILLETT,3,La Salle,1888,28,Alonzo
0,Earnest,MILLETT,8,La Salle,1901,14,Henry W.
0,Avant,MILLETT,5,La Salle,1920,15,Earl S.
0,Crawford,MILLETT,7,La Salle,1921,2,John W.
0,Harr,MILLETT,3,La Salle,1926,12,Lee A.
0,Harr,MILLETT,2,La Salle,1927,26,Mrs. Stevie Lou
-1,Tucker,NETTAVILLE,12,La Salle,1915,21,Wm. J.
0,Reeves,NETTAVILLE,6,La Salle,1919,12,Marie
1,Frazin,NOPAL,9,La Salle,1879,16,M. W. C.
0,Kerr,NOPAL,10,La Salle,1879,13,John A.
1,Doud,PERU,1,La Salle,1882,22,Jacob O.
0,Marchant,PERU,4,La Salle,1883,24,Isaac
1,Schniewind,SOUZ CREEK,3,La Salle,1879,21,Adolph
1,Stewart,TWOHIG,2,La Salle,1883,9,Wm. A.
0,Knaggs,TWOHIG,11,La Salle,1885,23,Geo. H.
0,Baine,TWOHIG,3,La Salle,1887,1,Moses M.
0,Baine,TWOHIG,1,La Salle,1888,30,Louise H.
0,McInnes,TWOHIG,6,La Salle,1890,27,Louise H. B.
0,Billingsley,TWOHIG,11,La Salle,1894,27,Jas. E.
0,Henrichson,TWOHIG,10,La Salle,1896,21,Geo. W.
0,McInnes,TWOHIG,1,La Salle,1897,15,John W.
2,Thompson,TWOHIG,5,La Salle,1902,8,Julia
1,Earnest,WAUGH'S RANCHO,6,La Salle,1879,24,Lawrence W.
0,Hall,WAUGH'S RANCHO,8,La Salle,1883,6,Jesse L.
0,Miller,WAUGH'S RANCHO,8,La Salle,1884,11,Nicholas R.
1,Oliver,WOODWARD,8,La Salle,1907,27,Edwin E.
0,Lacy,WOODWARD,3,La Salle,1909,5,Jas. C.
0,Kincaid,WOODWARD,2,La Salle,1913,17,Henry B.
0,Gardner,WOODWARD,1,La Salle,1915,22,Robt. J.
0,Meeks,WOODWARD,5,La Salle,1918,11,Anna
0,Ferguson,WOODWARD,3,La Salle,1919,15,Dora C.
0,Fitzgerald,WOODWARD,10,La Salle,1923,23,Ida
0,Lann,WOODWARD,10,La Salle,1925,7,Mrs. Ida F.
0,Harris,WOODWARD,8,La Salle,1926,24,Clara
0,Anderson,WOODWARD,7,La Salle,1927,5,Dora K.
1,Tate,ANTIOCH,5,Lavaca,1855,8,Riley
0,Tate,ANTIOCH,3,Lavaca,1862,13,Riley
0,Holland,ANTIOCH,12,Lavaca,1867,3,Thos. S.
0,Koerth,ANTIOCH,5,Lavaca,1879,19,Chas. G.
0,Franks,ANTIOCH,9,Lavaca,1882,7,Columbus
0,Haynes,ANTIOCH,5,Lavaca,1883,27,Chas. C.
0,Youngkin,ANTIOCH,10,Lavaca,1884,27,Henry C.
0,Smith,ANTIOCH,11,Lavaca,1885,3,Thos.
0,Youngkin,ANTIOCH,3,Lavaca,1886,18,Henry C.
0,Smith,ANTIOCH,11,Lavaca,1885,3,Thos.
0,Hornburg,ANTIOCH,11,Lavaca,1887,28,Henry
1,Baur,BAURS,4,Lavaca,1884,17,Aug.
1,Mayo,BEARDEN,8,Lavaca,1851,4,Kinchen
0,Mayo,BEARDEN,8,Lavaca,1861,9,Kinchen
2,Dinsmore,BEARDEN,6,Lavaca,1866,15,Mrs. Amanda F.
1,May,BOVINE,5,Lavaca,1860,16,Patrick
0,May,BOVINE,7,Lavaca,1861,12,Patrick
2,Mahon,BOVINE,11,Lavaca,1872,8,Bernard A.
0,Mahon,BOVINE,9,Lavaca,1875,21,Bernard A.
0,Plume,BOVINE,10,Lavaca,1883,30,Thos. Y.
0,Speake,BOXVILLE,1,Lavaca,1879,21,Annie
0,Speake,BOXVILLE,2,Lavaca,1879,18,Mary Ann E.
0,Bennett,BOXVILLE,7,Lavaca,1879,28,Mary Ann E.
0,Speake,BOXVILLE,4,Lavaca,1881,12,L. E.
0,Bennett,BOXVILLE,8,Lavaca,1881,17,Mary Ann E.
1,Branon,BRANON,9,Lavaca,1901,7,Jas. D.
1,Hoffman,BRESLAU,11,Lavaca,1880,9,Henry H.
0,Weller,BRESLAU,10,Lavaca,1882,25,John H.
0,Ladewig,BRESLAU,4,Lavaca,1886,26,Fred
0,Striebeck,BRESLAU,3,Lavaca,1890,11,Wm. H.
0,Hoffman,BRESLAU,7,Lavaca,1891,18,Heinrich H.
0,Miller,BRESLAU,11,Lavaca,1898,2,Otto W.
0,Stulken,BRESLAU,2,Lavaca,1903,25,Herman L.
1,Maulding,BRUSHYVILLE,7,Lavaca,1856,3,John W.
1,May,CONROY,7,Lavaca,1884,25,Patrick
1,Garner,CREOLE,7,Lavaca,1903,31,Thos. R.
0,Harral,CREOLE,11,Lavaca,1907,12,Robt. H. B.
1,Ezzell,EZZELL,1,Lavaca,1883,23,Ira
0,Noble,EZZELL,12,Lavaca,1885,14,A. B.
0,Noble,EZZELL,11,Lavaca,1888,20,Wm. C.
0,Garner,EZZELL,12,Lavaca,1890,20,Jos. D.
0,Garner,EZZELL,11,Lavaca,1905,16,Auburn J.
0,Koonce,EZZELL,2,Lavaca,1907,9,John F.
0,Brewer,GANDY,12,Lavaca,1907,6,Lewis G.
1,Gleckler,GLECKLER,2,Lavaca,1885,13,Alfred
1,Neuhaus,HACKBERRY,7,Lavaca,1862,4,Ed.
0,Neuhaus,HACKBERRY,2,Lavaca,1866,21,Mrs. Auguste
0,Neuhaus,HACKBERRY,8,Lavaca,1873,11,L. Ed.
0,Neuhaus,HACKBERRY,11,Lavaca,1880,9,Chas. L.
0,Mollest,HACKBERRY,6,Lavaca,1906,8,Minnie
1,Runger,HALFMOON,11,Lavaca,1885,6,John M.
0,Krueger,HALFMOON,12,Lavaca,1885,23,John M.
1,Ballard,HALLETTSVILLE,2,Lavaca,1849,26,Coletinus
0,Graves,HALLETTSVILLE,2,Lavaca,1857,11,Geo. N.
0,Kelly,HALLETTSVILLE,10,Lavaca,1857,1,John W.
0,Ellis,HALLETTSVILLE,9,Lavaca,1859,19,Volney
0,Mason,HALLETTSVILLE,10,Lavaca,1859,27,Thos. E.
0,Holtzclaw,HALLETTSVILLE,10,Lavaca,1860,27,Eli
0,Holtzclaw,HALLETTSVILLE,7,Lavaca,1861,12,Eli
0,Notgrass,HALLETTSVILLE,1,Lavaca,1863,2,Thos.
0,Hinckley,HALLETTSVILLE,12,Lavaca,1864,22,Walter R.
0,Foster,HALLETTSVILLE,12,Lavaca,1865,4,Abner K.
0,Streich,HALLETTSVILLE,11,Lavaca,1866,1,Martha L.
0,Shoemaker,HALLETTSVILLE,1,Lavaca,1872,30,Henry M.
0,Sheley,HALLETTSVILLE,9,Lavaca,1875,29,Wm.
0,Howerton,HALLETTSVILLE,3,Lavaca,1880,31,David B.
0,Miller,HALLETTSVILLE,1,Lavaca,1899,13,Wm. J.
0,Paulus,HALLETTSVILLE,4,Lavaca,1913,28,D. A.
0,Young,HALLETTSVILLE,4,Lavaca,1922,28,Geo. A.
