NewApp,Last,Office,Month,County,Year,Day,First,Date,EndDate,Duration,AppointingPresident,AppointingPresidentIndex,DismissingPresident,DismissingPresidentIndex,EndType
0,Beavers,KERBY,4,Hill,1903,15,Jas. W.,4/15/1903,10/15/1903,183,Roosevelt1,19,Roosevelt1,19,1
1,Bradford,LAKENON,8,Hill,1894,8,Geo. L.,8/8/1894,3/4/1896,574,Cleveland2,16,Cleveland2,16,0
0,Smalley,LAKENON,3,Hill,1896,4,Wm. N.,3/4/1896,12/14/1896,285,Cleveland2,16,Cleveland2,16,0
0,Grant,LAKENON,12,Hill,1896,14,Obadiah C.,12/14/1896,8/21/1897,250,Cleveland2,16,McKinley,17,0
0,Dunlap,LAKENON,8,Hill,1897,21,Womac C.,8/21/1897,6/14/1899,662,McKinley,17,McKinley,17,0
0,Ligon,LAKENON,6,Hill,1899,14,Alfred R.,6/14/1899,5/4/1900,324,McKinley,17,McKinley,17,0
0,Temples,LAKENON,5,Hill,1900,4,Absalom F.,5/4/1900,na,na,McKinley,17,na,na,na
1,Carr,LIBERTY GROVE,4,Hill,1878,23,David C.,4/23/1878,9/15/1880,876,Hayes,11,Hayes,11,1
1,Redman,LOVELACE,10,Hill,1893,2,Jerry S.,10/2/1893,5/17/1894,227,Cleveland2,16,Cleveland2,16,0
0,Leach,LOVELACE,5,Hill,1894,17,Martin B.,5/17/1894,7/2/1895,411,Cleveland2,16,Cleveland2,16,0
0,Loveless,LOVELACE,7,Hill,1895,2,John O.,7/2/1895,4/9/1898,1012,Cleveland2,16,McKinley,17,0
0,Webb,LOVELACE,4,Hill,1898,9,Jas. C.,4/9/1898,5/2/1905,2579,McKinley,17,Roosevelt2,20,0
0,Phillips,LOVELACE,5,Hill,1905,2,Luther P.,5/2/1905,4/2/1906,335,Roosevelt2,20,Roosevelt2,20,0
0,James,LOVELACE,4,Hill,1906,2,Gaines L.,4/2/1906,1/15/1908,653,Roosevelt2,20,Roosevelt2,20,1
1,Bullard,McLAINSBORO(UGH),2,Hill,1873,17,Nathan,2/17/1873,7/1/1878,1960,Grant1,9,Hayes,11,0
0,Bishop,McLAINSBORO(UGH),7,Hill,1878,1,Geo. W.,7/1/1878,11/28/1881,1246,Hayes,11,Arthur,13,0
1,Zachary,MALONE,10,Hill,1903,24,Jesse L.,10/24/1903,8/4/1904,285,Roosevelt1,19,Roosevelt1,19,0
0,Worley,MALONE,8,Hill,1904,4,Wm. A.,8/4/1904,10/1/1907,1153,Roosevelt1,19,Roosevelt2,20,0
0,Worley,MALONE,10,Hill,1907,1,Ada H.,10/1/1907,na,na,Roosevelt2,20,na,na,na
1,Green,MASSEY,2,Hill,1881,28,Isaac,2/28/1881,5/3/1882,429,Hayes,11,Arthur,13,0
0,McMillan,MASSEY,5,Hill,1882,3,Sterling F.,5/3/1882,2/7/1891,3202,Arthur,13,Harrison,15,0
0,Greer,MASSEY,2,Hill,1891,7,Jas. R.,2/7/1891,11/12/1892,644,Harrison,15,Harrison,15,0
0,Christian,MASSEY,11,Hill,1892,12,Stephen T.,11/12/1892,10/16/1893,338,Harrison,15,Cleveland2,16,0
0,Martin,MASSEY,10,Hill,1893,16,Jas. M.,10/16/1893,9/23/1897,1438,Cleveland2,16,McKinley,17,0
0,Greer,MASSEY,9,Hill,1897,23,Jas. R.,9/23/1897,6/19/1899,634,McKinley,17,McKinley,17,0
0,Dillingham,MASSEY,6,Hill,1899,19,Carl D.,6/19/1899,12/22/1900,551,McKinley,17,McKinley,17,0
0,Vaughan,MASSEY,12,Hill,1900,22,Alonzo D.,12/22/1900,3/26/1901,94,McKinley,17,McKinley,18,0
0,Blair,MASSEY,3,Hill,1901,26,Carl D.,3/26/1901,9/13/1901,171,McKinley,18,McKinley,18,0
0,Gibson,MASSEY,9,Hill,1901,13,Wm. R.,9/13/1901,8/29/1902,350,McKinley,18,Roosevelt1,19,0
0,Zinn,MASSEY,8,Hill,1902,29,Andrew J.,8/29/1902,10/15/1903,412,Roosevelt1,19,Roosevelt1,19,1
1,Johnson Jr.,MATSON,10,Hill,1899,7,Stephen E.,10/7/1899,3/2/1901,511,McKinley,17,McKinley,17,0
0,Erwin,MATSON,3,Hill,1901,2,Jas. B.,3/2/1901,2/28/1902,363,McKinley,17,Roosevelt1,19,1
1,McCall,MENLOW,6,Hill,1895,26,Henry H.,6/26/1895,12/19/1898,1272,Cleveland2,16,McKinley,17,0
0,Gough,MENLOW,12,Hill,1898,19,Benj. W.,12/19/1898,10/15/1903,1760,McKinley,17,Roosevelt1,19,1
1,Taylor,MERTENS,4,Hill,1888,4,John,4/4/1888,9/20/1890,899,Cleveland1,14,Harrison,15,0
0,Jones,MERTENS,9,Hill,1890,20,Jos. W.,9/20/1890,5/24/1893,977,Harrison,15,Cleveland2,16,0
0,McFarlin,MERTENS,5,Hill,1893,24,Wm. J.,5/24/1893,12/26/1894,581,Cleveland2,16,Cleveland2,16,0
0,Goodman,MERTENS,12,Hill,1894,26,Jas. N.,12/26/1894,4/9/1898,1200,Cleveland2,16,McKinley,17,0
0,McGee,MERTENS,4,Hill,1898,9,Jas. F.,4/9/1898,8/26/1907,3425,McKinley,17,Roosevelt2,20,0
0,Langford,MERTENS,8,Hill,1907,26,Jos. W.,8/26/1907,1/13/1915,2697,Roosevelt2,20,Wilson1,22,0
0,Browder,MERTENS,1,Hill,1915,13,Bruce P.,1/13/1915,8/15/1922,2771,Wilson1,22,Harding,24,0
0,Langford,MERTENS,8,Hill,1922,15,Chas. K.,8/15/1922,na,na,Harding,24,na,na,na
1,Belcher,MONTEREY,7,Hill,1873,10,Geo. W.,7/10/1873,6/1/1875,691,Grant2,10,Grant2,10,0
0,Johnson,MONTEREY,6,Hill,1875,1,Silas B.,6/1/1875,1/21/1880,1695,Grant2,10,Hayes,11,1
1,Blackburn,MOUNT CALM,10,Hill,1885,1,David M.,10/1/1885,1/16/1890,1568,Cleveland1,14,Harrison,15,0
0,McLain,MOUNT CALM,1,Hill,1890,16,Ceyota,1/16/1890,5/10/1893,1210,Harrison,15,Cleveland2,16,0
0,Jones,MOUNT CALM,5,Hill,1893,10,Wm. L.,5/10/1893,7/1/1897,1513,Cleveland2,16,McKinley,17,0
0,Guin,MOUNT CALM,7,Hill,1897,1,Lucius C.,7/1/1897,5/20/1913,5801,McKinley,17,Wilson1,22,0
0,Kirkland,MOUNT CALM,5,Hill,1913,20,Frank W.,5/20/1913,12/20/1916,1310,Wilson1,22,Wilson1,22,0
0,Warr,MOUNT CALM,12,Hill,1916,20,Thos. R.,12/20/1916,1/11/1920,1117,Wilson1,22,Wilson2,23,0
0,Rayfield,MOUNT CALM,1,Hill,1920,11,T. J.,1/11/1920,6/4/1920,145,Wilson2,23,Wilson2,23,0
0,Nelson,MOUNT CALM,6,Hill,1920,4,Geo. F.,6/4/1920,9/17/1923,1200,Wilson2,23,Coolidge,25,0
0,Pool,MOUNT CALM,9,Hill,1923,17,Elmer W.,9/17/1923,4/4/1924,200,Coolidge,25,Coolidge,25,0
0,Nelson,MOUNT CALM,4,Hill,1924,4,Ruth,4/4/1924,9/2/1924,151,Coolidge,25,Coolidge,25,0
0,Young,MOUNT CALM,9,Hill,1924,2,Ruth,9/2/1924,na,na,Coolidge,25,na,na,na
1,Kuykendall,MULKEY,4,Hill,1900,14,Abram W.,4/14/1900,8/4/1900,112,McKinley,17,McKinley,17,0
0,Wilson,MULKEY,8,Hill,1900,4,Geo. M.,8/4/1900,na,na,McKinley,17,na,na,na
1,Goodman,OAK VALLEY,5,Hill,1873,16,John H.,5/16/1873,10/16/1874,518,Grant2,10,Grant2,10,0
0,Barnett,OAK VALLEY,10,Hill,1874,16,Leonidas C.,10/16/1874,10/11/1877,1091,Grant2,10,Hayes,11,0
0,Guest,OAK VALLEY,10,Hill,1877,11,John,10/11/1877,11/20/1877,40,Hayes,11,Hayes,11,0
0,Guest,OAK VALLEY,11,Hill,1877,20,John F.,11/20/1877,12/13/1877,23,Hayes,11,Hayes,11,0
0,Richards,OAK VALLEY,12,Hill,1877,13,David W.,12/13/1877,1/19/1880,767,Hayes,11,Hayes,11,0
0,Ham,OAK VALLEY,1,Hill,1880,19,N. L.,1/19/1880,1/22/1880,3,Hayes,11,Hayes,11,1
1,Burgess,OSCEOLA,6,Hill,1878,13,Jas. L.,6/13/1878,3/13/1883,1734,Hayes,11,Arthur,13,0
0,Burgess,OSCEOLA,3,Hill,1883,13,Jas. L.,3/13/1883,1/14/1886,1038,Arthur,13,Cleveland1,14,0
0,Burgess,OSCEOLA,1,Hill,1886,14,Ewell E.,1/14/1886,9/19/1893,2805,Cleveland1,14,Cleveland2,16,0
0,Smith,OSCEOLA,9,Hill,1893,19,Geo. T.,9/19/1893,1/11/1896,844,Cleveland2,16,Cleveland2,16,0
0,Smith,OSCEOLA,1,Hill,1896,11,Eugene,1/11/1896,11/27/1896,321,Cleveland2,16,Cleveland2,16,0
0,Hearn,OSCEOLA,11,Hill,1896,27,Jas. M.,11/27/1896,5/26/1898,545,Cleveland2,16,McKinley,17,0
0,Watson,OSCEOLA,5,Hill,1898,26,Robt. L.,5/26/1898,9/29/1900,856,McKinley,17,McKinley,17,1
2,Hearne,OSCEOLA,8,Hill,1904,4,Wm. F.,8/4/1904,4/7/1906,611,Roosevelt1,19,Roosevelt2,20,0
0,Mattox,OSCEOLA,4,Hill,1906,7,Ephraim N.,4/7/1906,na,na,Roosevelt2,20,na,na,na
1,Ethridge,PENELOPE,5,Hill,1902,25,Thos. M.,5/25/1902,4/27/1904,703,Roosevelt1,19,Roosevelt1,19,0
0,Skipper,PENELOPE,4,Hill,1904,27,Thos. B.,4/27/1904,8/13/1904,108,Roosevelt1,19,Roosevelt1,19,0
0,Sadler,PENELOPE,8,Hill,1904,13,Thos. B.,8/13/1904,12/15/1906,854,Roosevelt1,19,Roosevelt2,20,0
0,Neese,PENELOPE,12,Hill,1906,15,Geo. E.,12/15/1906,na,na,Roosevelt2,20,na,na,na
1,Young,PEORIA,10,Hill,1856,3,Henry,10/3/1856,11/9/1858,767,Pierce,4,Buchanan,5,0
0,Lee,PEORIA,11,Hill,1858,9,Clement L.,11/9/1858,1/17/1862,1165,Buchanan,5,Lincoln1,6,0
0,Lee,PEORIA,1,Hill,1862,17,C. L.,1/17/1862,11/5/1866,1753,Lincoln1,6,Johnson,8,1
2,Davis,PEORIA,2,Hill,1867,13,Jenkins,2/13/1867,10/2/1871,1692,Johnson,8,Grant1,9,0
0,Napier,PEORIA,10,Hill,1871,2,J. S.,10/2/1871,9/16/1873,715,Grant1,9,Grant2,10,0
0,Childress,PEORIA,9,Hill,1873,16,Thos.,9/16/1873,3/9/1874,174,Grant2,10,Grant2,10,0
0,Moorehead,PEORIA,3,Hill,1874,9,Jos. M.,3/9/1874,3/11/1875,367,Grant2,10,Grant2,10,0
0,Napier,PEORIA,3,Hill,1875,11,Willie S.,3/11/1875,11/29/1875,263,Grant2,10,Grant2,10,0
0,Love,PEORIA,11,Hill,1875,29,Thos. B.,11/29/1875,12/12/1877,744,Grant2,10,Hayes,11,0
0,Napier,PEORIA,12,Hill,1877,12,W. S.,12/12/1877,4/26/1878,135,Hayes,11,Hayes,11,0
0,Moore,PEORIA,4,Hill,1878,26,Chas. H.,4/26/1878,9/30/1878,157,Hayes,11,Hayes,11,0
0,Howard,PEORIA,9,Hill,1878,30,Porter,9/30/1878,10/21/1878,21,Hayes,11,Hayes,11,0
0,Love,PEORIA,10,Hill,1878,21,Thos. B.,10/21/1878,8/13/1883,1757,Hayes,11,Arthur,13,0
0,Ridley,PEORIA,8,Hill,1883,13,Young L.,8/13/1883,11/18/1886,1193,Arthur,13,Cleveland1,14,0
0,Ridley,PEORIA,11,Hill,1886,18,Chas. S.,11/18/1886,12/23/1887,400,Cleveland1,14,Cleveland1,14,0
0,Key,PEORIA,12,Hill,1887,23,Philip R.,12/23/1887,4/5/1890,834,Cleveland1,14,Harrison,15,0
0,Hooker,PEORIA,4,Hill,1890,5,Robt. R.,4/5/1890,2/28/1891,329,Harrison,15,Harrison,15,0
0,Howard,PEORIA,2,Hill,1891,28,Sylvester L.,2/28/1891,12/19/1891,294,Harrison,15,Harrison,15,0
0,Key,PEORIA,12,Hill,1891,19,Phil. R.,12/19/1891,3/23/1893,460,Harrison,15,Cleveland2,16,0
0,Hamilton,PEORIA,3,Hill,1893,23,Altha P.,3/23/1893,9/29/1903,3841,Cleveland2,16,Roosevelt1,19,0
0,Blocker,PEORIA,9,Hill,1903,29,Jas. M.,9/29/1903,4/6/1904,190,Roosevelt1,19,Roosevelt1,19,0
0,Page,PEORIA,4,Hill,1904,6,Geo. W.,4/6/1904,11/17/1904,225,Roosevelt1,19,Roosevelt1,19,0
0,Page,PEORIA,11,Hill,1904,17,Thos. J.,11/17/1904,12/15/1907,1123,Roosevelt1,19,Roosevelt2,20,1
1,McIntosh,PRAIRIE VALLEY,3,Hill,1872,7,Lavega F.,3/7/1872,6/7/1872,92,Grant1,9,Grant1,9,1
2,McIntosh,PRAIRIE VALLEY,1,Hill,1873,15,Lavega F.,1/15/1873,1/19/1875,734,Grant1,9,Grant2,10,0
0,Walling,PRAIRIE VALLEY,1,Hill,1875,19,Thos. J.,1/19/1875,8/30/1875,223,Grant2,10,Grant2,10,0
0,Derden,PRAIRIE VALLEY,8,Hill,1875,30,David,8/30/1875,10/4/1875,35,Grant2,10,Grant2,10,0
0,Gillett,PRAIRIE VALLEY,10,Hill,1875,4,L. E.,10/4/1875,8/18/1876,319,Grant2,10,Grant2,10,0
0,Gray,PRAIRIE VALLEY,8,Hill,1876,18,L. C.,8/18/1876,9/12/1876,25,Grant2,10,Grant2,10,0
0,Walling,PRAIRIE VALLEY,9,Hill,1876,12,Albert F.,9/12/1876,1/15/1877,125,Grant2,10,Grant2,10,0
0,Gray,PRAIRIE VALLEY,1,Hill,1877,15,Levin C.,1/15/1877,6/18/1877,154,Grant2,10,Hayes,11,1
3,Walling,PRAIRIE VALLEY,7,Hill,1878,2,Chas. T.,7/2/1878,10/27/1879,482,Hayes,11,Hayes,11,0
0,McGee,PRAIRIE VALLEY,10,Hill,1879,27,W. D.,10/27/1879,1/26/1880,91,Hayes,11,Hayes,11,1
-1,Bynum,RIENZI,6,Hill,1891,1,Thos. F.,6/1/1891,8/6/1897,2258,Harrison,15,McKinley,17,0
0,Biggers,RIENZI,8,Hill,1897,6,Wm. C.,8/6/1897,4/2/1900,969,McKinley,17,McKinley,17,0
0,Griffin,RIENZI,4,Hill,1900,2,Wm. T.,4/2/1900,4/29/1902,757,McKinley,17,Roosevelt1,19,0
0,Scruggs,RIENZI,4,Hill,1902,29,Rebecca,4/29/1902,10/15/1904,900,Roosevelt1,19,Roosevelt1,19,1
1,Greenwade,ROBERTSON,6,Hill,1856,10,John J.,6/10/1856,11/3/1856,146,Pierce,4,Pierce,4,0
1,Drury,STANLEY,5,Hill,1900,12,Millard F.,5/12/1900,11/10/1902,912,McKinley,17,Roosevelt1,19,1
1,Findley,TITTLE,2,Hill,1900,26,Troupe,2/26/1900,10/3/1900,219,McKinley,17,McKinley,17,0
0,Lingo,TITTLE,10,Hill,1900,3,Mathew H.,10/3/1900,12/5/1900,63,McKinley,17,McKinley,17,0
0,Simmons,TITTLE,12,Hill,1900,5,Hickmon D.,12/5/1900,1/30/1902,421,McKinley,17,Roosevelt1,19,0
0,Mashburn,TITTLE,1,Hill,1902,30,Jos. S.,1/30/1902,11/28/1902,302,Roosevelt1,19,Roosevelt1,19,0
0,Lingo,TITTLE,11,Hill,1902,28,Arthur J.,11/28/1902,3/9/1905,832,Roosevelt1,19,Roosevelt2,20,0
0,Mashburn,TITTLE,3,Hill,1905,9,Ottis M.,3/9/1905,3/27/1906,383,Roosevelt2,20,Roosevelt2,20,0
-1,Simer,TOWASH,10,Hill,1866,8,Lewis P.,10/8/1866,8/26/1869,1053,Johnson,8,Grant1,9,0
0,Dyer,TOWASH,8,Hill,1869,26,Simpson C.,8/26/1869,5/4/1874,1712,Grant1,9,Grant2,10,0
0,Burton,TOWASH,5,Hill,1874,4,David T.,5/4/1874,12/16/1879,2052,Grant2,10,Hayes,11,0
0,Spawn,TOWASH,12,Hill,1879,16,R.,12/16/1879,1/5/1880,20,Hayes,11,Hayes,11,0
0,Spawn,TOWASH,1,Hill,1880,5,T. M. R.,1/5/1880,1/26/1880,21,Hayes,11,Hayes,11,0
0,Yerby,TOWASH,1,Hill,1880,26,John R.,1/26/1880,3/15/1881,414,Hayes,11,Garfield,12,1
2,Attaway,TOWASH,3,Hill,1899,10,Henry F.,3/10/1899,4/17/1899,38,McKinley,17,McKinley,17,0
0,Booth,TOWASH,4,Hill,1899,17,W. L.,4/17/1899,6/21/1899,65,McKinley,17,McKinley,17,0
0,Dunn,TOWASH,6,Hill,1899,21,Jas. M.,6/21/1899,9/30/1901,831,McKinley,17,Roosevelt1,19,1
1,Hooker,TYSON,11,Hill,1886,15,John P.,11/15/1886,9/13/1887,302,Cleveland1,14,Cleveland1,14,0
0,White,TYSON,9,Hill,1887,13,John J.,9/13/1887,4/27/1895,2783,Cleveland1,14,Cleveland2,16,0
0,Gibson,TYSON,4,Hill,1895,27,Gaston C.,4/27/1895,3/2/1907,4326,Cleveland2,16,Roosevelt2,20,0
0,Williams,TYSON,3,Hill,1907,2,Charlie,3/2/1907,6/15/1907,105,Roosevelt2,20,Roosevelt2,20,1
1,Middleton,VAUGHAN,9,Hill,1885,3,Robt.,9/3/1885,5/29/1886,268,Cleveland1,14,Cleveland1,14,0
0,Vaughan,VAUGHAN,5,Hill,1886,29,Bascom H.,5/29/1886,6/10/1895,3299,Cleveland1,14,Cleveland2,16,0
0,Kendrick,VAUGHAN,6,Hill,1895,10,John D.,6/10/1895,3/2/1901,2091,Cleveland2,16,McKinley,17,0
0,Taylor,VAUGHAN,3,Hill,1901,2,Milton G.,3/2/1901,1/30/1902,334,McKinley,17,Roosevelt1,19,0
0,Bonebrake,VAUGHAN,1,Hill,1902,30,Hardy Z.,1/30/1902,10/15/1903,623,Roosevelt1,19,Roosevelt1,19,1
1,Gehring,WALLING,9,Hill,1897,20,Aug.,9/20/1897,4/29/1902,1681,McKinley,17,Roosevelt1,19,0
0,Bruton,WALLING,4,Hill,1902,29,Geo. C.,4/29/1902,9/16/1904,871,Roosevelt1,19,Roosevelt1,19,0
0,Atkinson Jr.,WALLING,9,Hill,1904,16,Horatio N.,9/16/1904,10/28/1905,407,Roosevelt1,19,Roosevelt2,20,0
0,German,WALLING,10,Hill,1905,28,Robt. D.,10/28/1905,4/20/1906,174,Roosevelt2,20,Roosevelt2,20,0
0,Gehring,WALLING,4,Hill,1906,20,Aug.,4/20/1906,6/24/1909,1161,Roosevelt2,20,Taft,21,0
0,Mutscher,WALLING,6,Hill,1909,24,Herman,6/24/1909,12/16/1910,540,Taft,21,Taft,21,0
0,Scheu,WALLING,12,Hill,1910,16,Paul,12/16/1910,12/13/1913,1093,Taft,21,Wilson1,22,0
0,Scheu,WALLING,12,Hill,1913,13,Fritz,12/13/1913,4/28/1916,867,Wilson1,22,Wilson1,22,0
0,Piel,WALLING,4,Hill,1916,28,Rudolph,4/28/1916,12/4/1916,220,Wilson1,22,Wilson1,22,0
0,Piel,WALLING,12,Hill,1916,4,Adolph,12/4/1916,2/21/1921,1540,Wilson1,22,Wilson2,23,0
0,Longer,WALLING,2,Hill,1921,21,Julius,2/21/1921,4/21/1921,59,Wilson2,23,Harding,24,0
0,Piel,WALLING,4,Hill,1921,21,Adolph,4/21/1921,2/8/1923,658,Harding,24,Harding,24,0
0,Scheu,WALLING,2,Hill,1923,8,Fritz,2/8/1923,10/13/1925,978,Harding,24,Hoover,26,0
0,Scheu,WALLING,10,Hill,1925,13,Siegfreid L.,10/13/1925,11/30/1926,413,Hoover,26,Hoover,26,1
0,Richardson,WHITE ROCK,10,Hill,1853,1,J.,10/1/1853,9/30/1854,364,Pierce,4,Pierce,4,0
0,Davis,WHITE ROCK,9,Hill,1854,30,Jas. R.,9/30/1854,4/30/1855,212,Pierce,4,Pierce,4,0
0,Perry,WHITE ROCK,4,Hill,1855,30,Jesse M.,4/30/1855,2/13/1856,289,Pierce,4,Pierce,4,0
0,Crow,WHITE ROCK,2,Hill,1856,13,John W.,2/13/1856,7/7/1857,510,Pierce,4,Buchanan,5,0
0,Ratcliff,WHITE ROCK,7,Hill,1857,7,Jas. T.,7/7/1857,8/5/1861,1490,Buchanan,5,Lincoln1,6,0
0,Ratcliff,WHITE ROCK,8,Hill,1861,5,J. T.,8/5/1861,10/12/1861,68,Lincoln1,6,Lincoln1,6,0
0,Waller,WHITE ROCK,10,Hill,1861,12,F. E.,10/12/1861,4/12/1862,182,Lincoln1,6,Lincoln1,6,1
2,Johnson,WHITE ROCK,1,Hill,1865,5,J. T.,1/5/1865,12/27/1866,721,Lincoln1,6,Johnson,8,0
0,Harrington,WHITE ROCK,12,Hill,1866,27,Jas. R.,12/27/1866,4/13/1868,473,Johnson,8,Johnson,8,0
1,Napier Jr.,WHITNEY,1,Hill,1880,5,John S.,1/5/1880,6/20/1881,532,Hayes,11,Garfield,12,0
0,Ford,WHITNEY,6,Hill,1881,20,Henry C.,6/20/1881,8/9/1883,780,Garfield,12,Arthur,13,0
0,Lawrence,WHITNEY,8,Hill,1883,9,A. M.,8/9/1883,6/15/1885,676,Arthur,13,Cleveland1,14,0
0,Gage,WHITNEY,6,Hill,1885,15,John J.,6/15/1885,10/2/1888,1205,Cleveland1,14,Cleveland1,14,0
0,DeLamar,WHITNEY,10,Hill,1888,2,Jas. D.,10/2/1888,8/1/1889,303,Cleveland1,14,Harrison,15,0
0,Ackerman,WHITNEY,8,Hill,1889,1,Abraham F.,8/1/1889,4/14/1893,1352,Harrison,15,Cleveland2,16,0
0,Hunter,WHITNEY,4,Hill,1893,14,Robt. T.,4/14/1893,4/26/1901,2933,Cleveland2,16,McKinley,18,0
0,Ford,WHITNEY,4,Hill,1901,26,Henry C.,4/26/1901,6/23/1913,4441,McKinley,18,Wilson1,22,0
0,Stewart,WHITNEY,6,Hill,1913,23,Tom R.,6/23/1913,2/28/1922,3172,Wilson1,22,Harding,24,0
0,Sherman,WHITNEY,2,Hill,1922,28,Peter J.,2/28/1922,na,na,Harding,24,na,na,na
1,Clinkscales,WOODBURY,6,Hill,1871,26,H. R.,6/26/1871,12/8/1871,165,Grant1,9,Grant1,9,0
0,Culberson,WOODBURY,12,Hill,1871,8,Wm. A.,12/8/1871,4/15/1874,859,Grant1,9,Grant2,10,0
0,Benton,WOODBURY,4,Hill,1874,15,Geo. W.,4/15/1874,5/18/1875,398,Grant2,10,Grant2,10,0
0,Mabin,WOODBURY,5,Hill,1875,18,Nelson M.,5/18/1875,6/28/1877,772,Grant2,10,Hayes,11,0
0,Stewart,WOODBURY,6,Hill,1877,28,Thos. W.,6/28/1877,5/5/1880,1042,Hayes,11,Hayes,11,0
0,Palmer,WOODBURY,5,Hill,1880,5,M. B.,5/5/1880,6/2/1880,28,Hayes,11,Hayes,11,0
0,Middleton,WOODBURY,6,Hill,1880,2,Robt. A.,6/2/1880,10/4/1882,854,Hayes,11,Arthur,13,0
0,Lewellan,WOODBURY,10,Hill,1882,4,Jos. R.,10/4/1882,1/30/1883,118,Arthur,13,Arthur,13,0
0,Mann,WOODBURY,1,Hill,1883,30,Asberry T.,1/30/1883,1/14/1886,1080,Arthur,13,Cleveland1,14,0
0,Tennison,WOODBURY,1,Hill,1886,14,J. B.,1/14/1886,5/29/1886,135,Cleveland1,14,Cleveland1,14,0
0,Mann,WOODBURY,5,Hill,1886,29,Asberry T.,5/29/1886,11/9/1886,164,Cleveland1,14,Cleveland1,14,0
0,Stewart,WOODBURY,11,Hill,1886,9,Tom R.,11/9/1886,2/19/1890,1198,Cleveland1,14,Harrison,15,0
0,Cole,WOODBURY,2,Hill,1890,19,Lafayette Y.,2/19/1890,4/23/1901,4080,Harrison,15,McKinley,18,0
0,Spurlock,WOODBURY,4,Hill,1901,23,Wm. M.,4/23/1901,6/4/1903,772,McKinley,18,Roosevelt1,19,0
0,Tenison,WOODBURY,6,Hill,1903,4,Wm. C.,6/4/1903,9/29/1903,117,Roosevelt1,19,Roosevelt1,19,0
0,Egbert,WOODBURY,9,Hill,1903,29,Mary E.,9/29/1903,6/4/1907,1344,Roosevelt1,19,Roosevelt2,20,0
0,Stallings,WOODBURY,6,Hill,1907,4,M. Horace,6/4/1907,1/31/1908,241,Roosevelt2,20,Roosevelt2,20,1
1,Osborne,ZEEVEE,7,Hill,1894,11,Charlie W.,7/11/1894,8/6/1897,1122,Cleveland2,16,McKinley,17,0
0,Moody,ZEEVEE,8,Hill,1897,6,Oscar J.,8/6/1897,12/24/1897,140,McKinley,17,McKinley,17,0
0,Reynolds,ZEEVEE,12,Hill,1897,24,Jas. H.,12/24/1897,1/16/1901,1118,McKinley,17,McKinley,17,0
0,Ethridge,ZEEVEE,1,Hill,1901,16,Thos. M.,1/16/1901,5/25/1902,494,McKinley,17,Roosevelt1,19,0
1,Mabry,ACME,2,Hockley,1887,3,Wm. I.,2/3/1887,4/5/1887,61,Cleveland1,14,Cleveland1,14,0
0,Larrabee,ACME,4,Hockley,1887,5,Rollin N.,4/5/1887,9/20/1887,168,Cleveland1,14,Cleveland1,14,0
1,Arnett,ANTON,4,Hockley,1925,30,John C.,4/30/1925,10/5/1931,2349,Hoover,26,F.D.Roosevelt1,27,0
0,Oakley,ANTON,10,Hockley,1931,5,Crittenden,10/5/1931,na,na,F.D.Roosevelt1,27,na,na,na
1,White,CLAUENE,10,Hockley,1922,12,Alex. E. W.,10/12/1922,11/30/1927,1875,Harding,24,Hoover,26,1
1,Stroud,LEVELLAND,9,Hockley,1924,30,Jas. A.,9/30/1924,11/22/1924,53,Coolidge,25,Coolidge,25,0
0,Bridges,LEVELLAND,11,Hockley,1924,22,Clara L.,11/22/1924,6/30/1926,585,Coolidge,25,Hoover,26,0
0,Thomman,LEVELLAND,6,Hockley,1926,30,John,6/30/1926,na,na,Hoover,26,na,na,na
1,Bone,MONTEREY,12,Hockley,1891,12,Quintin,12/12/1891,12/11/1893,730,Harrison,15,Cleveland2,16,1
1,Evans,ROPESVILLE,5,Hockley,1920,3,Jas. R.,5/3/1920,5/25/1922,752,Wilson2,23,Harding,24,0
0,Evans,ROPESVILLE,5,Hockley,1922,25,Walter B.,5/25/1922,7/3/1924,770,Harding,24,Coolidge,25,0
0,Clark,ROPESVILLE,7,Hockley,1924,3,Marie,7/3/1924,8/2/1926,760,Coolidge,25,Hoover,26,0
0,Bledsoe,ROPESVILLE,8,Hockley,1926,2,Mrs. Ursie,8/2/1926,na,na,Hoover,26,na,na,na
1,McCullough,SMYER,4,Hockley,1926,8,Eunice,4/8/1926,na,na,Hoover,26,na,na,na
1,Edgar,WITHARRAL,4,Hockley,1926,7,Carradine B.,4/7/1926,2/15/1928,679,Hoover,26,Hoover,26,1
-1,Larrabee,YELLOW HOUSE,9,Hockley,1887,20,Rollin N.,9/20/1887,11/19/1888,426,Cleveland1,14,Cleveland1,14,1
0,Tipton,ACTON,3,Hood,1868,16,Benj. T.,3/16/1868,2/3/1887,6898,Johnson,8,Cleveland1,14,0
0,Glenn,ACTON,2,Hood,1887,3,Walter B.,2/3/1887,6/3/1896,3408,Cleveland1,14,Cleveland2,16,0
0,Brown,ACTON,6,Hood,1896,3,Robt. F.,6/3/1896,2/14/1901,1716,Cleveland2,16,McKinley,17,0
0,Brown,ACTON,2,Hood,1901,14,John J.,2/14/1901,11/13/1901,272,McKinley,17,Roosevelt1,19,0
0,Donathan,ACTON,11,Hood,1901,13,Tom C.,11/13/1901,9/15/1906,1767,Roosevelt1,19,Roosevelt2,20,1
